exposure	pt	model	term	estimate	std.error	statistic	p.value	r2	window
Niarchou2020meat	1e-04	other	cohortMAYO	-0.5443835084585423	0.07199312344771286	-7.5616042531328285	3.9812812802940786e-14	0.001	10000
Niarchou2020meat	1e-04	other	cohortADC9	0.38986339286060534	0.07217386312223399	5.401725444574456	6.600291906797811e-8	0.001	10000
Niarchou2020meat	1e-04	other	cohortADC7	-0.5748054182700889	0.07746136424900846	-7.420543439208104	1.166407438875311e-13	0.001	10000
Niarchou2020meat	1e-04	other	cohortADC10	0.26956831318024976	0.08146366995445488	3.309061736734441	9.360919331119061e-4	0.001	10000
Niarchou2020meat	1e-04	other	cohortADC3	0.1608645340579898	0.07976004237651155	2.0168561759109926	0.04371052456716579	0.001	10000
Niarchou2020meat	1e-04	other	cohortTGEN2	0.5617010280957596	0.08603376578346347	6.528843913557066	6.627927656958265e-11	0.001	10000
Niarchou2020meat	1e-04	other	cohortROSMAP	-0.43014858564584174	0.09116001143978084	-4.718610483391531	2.3746099369705136e-6	0.001	10000
Niarchou2020meat	1e-04	other	cohortADC8	-0.20274981582796492	0.08653734088515201	-2.342917100919986	0.01913363388769181	0.001	10000
Niarchou2020meat	1e-04	other	cohortADC5	-0.6219276970056443	0.09456102803957549	-6.57699804982404	4.800410694588739e-11	0.001	10000
Niarchou2020meat	1e-04	other	cohortMIRAGE	0.3864050319786043	0.09839462600999324	3.927094879545148	8.59780707807051e-5	0.001	10000
Niarchou2020meat	1e-04	other	cohortADC2	1.303270817574769	0.11075134401619495	11.767539519738868	5.737353444585577e-32	0.001	10000
Niarchou2020meat	1e-04	other	cohortADC4	-0.23575150834718225	0.09813193924309795	-2.4023932489825293	0.016288187831618332	0.001	10000
Niarchou2020meat	1e-04	other	cohortWHICAP	-1.8450219042814215	0.14313247503025386	-12.890309511460902	5.103856243833604e-38	0.001	10000
Niarchou2020meat	1e-04	other	cohortUKS	4.443344404214399	0.38344598030097454	11.587927980694248	4.744717578601878e-31	0.001	10000
Niarchou2020meat	1e-04	other	cohortADC6	-0.4841275591051494	0.1067015115222627	-4.537213692648944	5.70023395425792e-6	0.001	10000
Niarchou2020meat	1e-04	other	cohortWASHU	0.5798903835850641	0.10980023194704397	5.281322027304477	1.2825503168504654e-7	0.001	10000
Niarchou2020meat	1e-04	other	cohortTARC1	0.46171955688696165	0.11162703757542153	4.13626991198255	3.5299695669708914e-5	0.001	10000
Niarchou2020meat	1e-04	other	cohortADNI	0.3581762664971187	0.11633461923553201	3.078845049313757	0.0020780473279334317	0.001	10000
Niarchou2020meat	1e-04	other	cohortMTV	0.6439623765782037	0.13296236725662045	4.843192776008127	1.2776921550033285e-6	0.001	10000
Niarchou2020meat	1e-04	other	cohortOHSU	0.311318531144507	0.14071958180608354	2.2123326913628465	0.026943685861453938	0.001	10000
Niarchou2020meat	1e-04	other	cohortRMayo	-2.647406833436726	0.30803406284431306	-8.59452623190826	8.360902837702634e-18	0.001	10000
Niarchou2020meat	1e-04	other	cohortCHAP	-1.4387724797287913	0.2265202136098497	-6.351629538045914	2.1304590028739609e-10	0.001	10000
Niarchou2020meat	1e-04	other	cohortEAS	-2.5863315246163805	0.35377912221002045	-7.310582683511235	2.6598641559633066e-13	0.001	10000
Niarchou2020meat	1e-04	other	cohortROSMAP2	0.05809126926886776	0.20261417116755884	0.2867088167333921	0.7743352861171205	0.001	10000
Niarchou2020meat	1e-04	other	cohortBIOCARD	-3.180019901937499	0.4330686161543646	-7.342993196265233	2.0886914934810818e-13	0.001	10000
Niarchou2020meat	1e-04	other	cohortWASHU2	-0.7019130804186278	0.22555146458207503	-3.111986356281058	0.001858330874505757	0.001	10000
Niarchou2020meat	1e-04	other	cohortNBB	0.769112021925579	0.25327911870225606	3.036618359485504	0.0023924815902906095	0.001	10000
Niarchou2020meat	1e-04	other	cohortACT2	1.294783995203769	0.45980357641772307	2.8159502483457883	0.004863319731471767	0.001	10000
Niarchou2020meat	1e-04	other	jointPC1	-12.296821506469993	2.561720124186189	-4.800220519943202	1.5849101373821883e-6	0.001	10000
Niarchou2020meat	1e-04	other	jointPC2	2.5172282909541157	2.4299909131218413	1.0359002897340877	0.30024866245180404	0.001	10000
Niarchou2020meat	1e-04	other	jointPC3	2.608254887524998	2.417327207895748	1.0789829688780321	0.28059531999211357	0.001	10000
Niarchou2020meat	1e-04	other	jointPC4	-2.3109515667355307	2.4466322678054304	-0.944543892903202	0.3448917830355502	0.001	10000
Niarchou2020meat	1e-04	other	jointPC5	1.6076484614819258	2.4286582688789475	0.661949226073706	0.5080037622210316	0.001	10000
Niarchou2020meat	1e-04	other	jointPC6	-0.7513979895713668	2.4926938581642997	-0.30144014160034904	0.7630788883500913	0.001	10000
Niarchou2020meat	1e-04	other	jointPC7	10.491373192860763	2.43515478513487	4.308298288430854	1.6451541675717148e-5	0.001	10000
Niarchou2020meat	1e-04	other	jointPC8	7.159637893863112	2.433614054568841	2.9419775417641447	0.0032612357757313415	0.001	10000
Niarchou2020meat	1e-04	other	jointPC9	-0.035144484566530326	2.446386484428123	-0.014365875870486523	0.9885380836905225	0.001	10000
Niarchou2020meat	1e-04	other	jointPC10	-4.858742630254033	2.4468819023341326	-1.985687427586585	0.04706804187429784	0.001	10000
Niarchou2020meat	0.001	other	(Intercept)	0.7693576233536054	0.14990127350420368	5.132428867137211	2.8602684081576197e-7	0.001	10000
Niarchou2020meat	0.001	other	prs.pt_0.001	-0.025643334726041543	0.014077570038569392	-1.821573940373555	0.06851965802215941	0.001	10000
Niarchou2020meat	0.001	other	aaoaae2	-0.017713056388268707	0.0018885266399459838	-9.379299192080945	6.6412672599057274e-21	0.001	10000
Niarchou2020meat	0.001	other	sex2	-0.0570182259257234	0.028704813345052954	-1.9863646295247566	0.046992851101380656	0.001	10000
Niarchou2020meat	0.001	other	apoe4dose	1.2705857255395232	0.02629309169432549	48.32393772139538	0	0.001	10000
Niarchou2020meat	0.001	other	cohortADC1	0.9979305155791086	0.07264393322132826	13.73728639580485	6.0708856188979356e-43	0.001	10000
Niarchou2020meat	0.001	other	cohortUPITT	0.39316929495996733	0.06916865898770981	5.684211617140464	1.3141747155532995e-8	0.001	10000
Niarchou2020meat	0.001	other	cohortACT	-0.7572212316614427	0.07295704881245518	-10.379000302054028	3.0899377197268586e-25	0.001	10000
Niarchou2020meat	0.001	other	cohortLOAD	-0.041129818094278035	0.06913427982372161	-0.594926542941515	0.5518925739288869	0.001	10000
Niarchou2020meat	0.001	other	cohortMAYO	-0.5439782230274116	0.07199261874095947	-7.556027722574297	4.1556531037052224e-14	0.001	10000
Niarchou2020meat	0.001	other	cohortADC9	0.38989044640603454	0.07217505548841915	5.40201103785219	6.589789413843304e-8	0.001	10000
Niarchou2020meat	0.001	other	cohortADC7	-0.5748329206889554	0.07745968178314913	-7.42105967202678	1.1618695124352786e-13	0.001	10000
Niarchou2020meat	0.001	other	cohortADC10	0.27051743669284195	0.08146140086004663	3.3208051155123126	8.975818892916966e-4	0.001	10000
Niarchou2020meat	0.001	other	cohortADC3	0.16069839689401416	0.07976134294112054	2.0147403612880614	0.043931860824320726	0.001	10000
