exposure	pt	model	term	estimate	std.error	statistic	p.value	r2	window
Niarchou2020fish	5e-08	GWS	jointPC1	-12.678824529661334	2.552196742013172	-4.96780844554338	6.771380065873654e-7	0.001	10000
Niarchou2020fish	5e-08	GWS	jointPC2	2.258199651006602	2.4560026911651365	0.9194613911173297	0.3578542912073058	0.001	10000
Niarchou2020fish	5e-08	GWS	jointPC3	2.581466324851812	2.4168221143730753	1.0681242568493483	0.2854644653307688	0.001	10000
Niarchou2020fish	5e-08	GWS	jointPC4	-2.31082400341255	2.4478571918812135	-0.9440191245947025	0.34515987543905147	0.001	10000
Niarchou2020fish	5e-08	GWS	jointPC5	1.5895991989496867	2.428559632602978	0.6545440258536798	0.5127613726336674	0.001	10000
Niarchou2020fish	5e-08	GWS	jointPC6	-1.0525032775699135	2.4954160364425437	-0.42177467091634085	0.6731894953319506	0.001	10000
Niarchou2020fish	5e-08	GWS	jointPC7	10.5207757143141	2.43491553508716	4.3207969897557446	1.5546665654738453e-5	0.001	10000
Niarchou2020fish	5e-08	GWS	jointPC8	7.142870762805648	2.433378597833344	2.935371737536275	0.0033314830974026086	0.001	10000
Niarchou2020fish	5e-08	GWS	jointPC9	-0.12172780356950508	2.445793885813154	-0.049770262439360946	0.9603054644388803	0.001	10000
Niarchou2020fish	5e-08	GWS	jointPC10	-4.953870757595149	2.4476688027898788	-2.0239138366876572	0.042979018000257115	0.001	10000
Niarchou2020fish	1e-06	best	(Intercept)	0.7684131804985707	0.1498923530860023	5.126433501632238	2.952822830687138e-7	0.001	10000
Niarchou2020fish	1e-06	best	`prs.pt_1e-06`	-0.011875518660649773	0.014157568973283428	-0.8388105813264916	0.40157561195170555	0.001	10000
Niarchou2020fish	1e-06	best	aaoaae2	-0.017697804969843536	0.0018884509911574626	-9.37159876147819	7.144204194078749e-21	0.001	10000
Niarchou2020fish	1e-06	best	sex2	-0.05744941446372243	0.028702996681740943	-2.0015127723673594	0.045337158739554746	0.001	10000
Niarchou2020fish	1e-06	best	apoe4dose	1.2701757288403537	0.02628760369362613	48.318429615869825	0	0.001	10000
Niarchou2020fish	1e-06	best	cohortADC1	0.9985171878931484	0.07263565755958479	13.746928456922697	5.313803418891004e-43	0.001	10000
Niarchou2020fish	1e-06	best	cohortUPITT	0.3924853190858831	0.06916009680014039	5.675025589106555	1.386679256225593e-8	0.001	10000
Niarchou2020fish	1e-06	best	cohortACT	-0.7575522294737393	0.07294749224888407	-10.384897494338857	2.9048119197884984e-25	0.001	10000
Niarchou2020fish	1e-06	best	cohortLOAD	-0.04022246933040379	0.06912626983399518	-0.5818695183031999	0.5606545736478107	0.001	10000
Niarchou2020fish	1e-06	best	cohortMAYO	-0.5434501077233191	0.07199023609415577	-7.5489418733471405	4.3880864733629655e-14	0.001	10000
Niarchou2020fish	1e-06	best	cohortADC9	0.3894911473945139	0.0721723544359969	5.396680632608684	6.788506525242715e-8	0.001	10000
Niarchou2020fish	1e-06	best	cohortADC7	-0.573669703551618	0.07745054969046833	-7.406915843002961	1.2927043608927746e-13	0.001	10000
Niarchou2020fish	1e-06	best	cohortADC10	0.27125120589447993	0.08145123278105008	3.3302283665077623	8.677478353317227e-4	0.001	10000
Niarchou2020fish	1e-06	best	cohortADC3	0.16154016305540844	0.07975646085804285	2.0254178948954493	0.04282447147100812	0.001	10000
Niarchou2020fish	1e-06	best	cohortTGEN2	0.5618423385655598	0.08603960120484322	6.530043499712703	6.575059234348725e-11	0.001	10000
Niarchou2020fish	1e-06	best	cohortROSMAP	-0.4303695897592358	0.09114519133992688	-4.721802471774602	2.3376365758291157e-6	0.001	10000
Niarchou2020fish	1e-06	best	cohortADC8	-0.20299527020946637	0.08654458187159611	-2.345557235583448	0.018998661367148777	0.001	10000
Niarchou2020fish	1e-06	best	cohortADC5	-0.6202503082490318	0.09454038066144967	-6.5606918854088	5.3558685317106374e-11	0.001	10000
Niarchou2020fish	1e-06	best	cohortMIRAGE	0.38937307469130317	0.09838592937408554	3.9576093570333493	7.570363177792677e-5	0.001	10000
Niarchou2020fish	1e-06	best	cohortADC2	1.3017987644846871	0.11071811066296589	11.75777618214114	6.44084197671779e-32	0.001	10000
Niarchou2020fish	1e-06	best	cohortADC4	-0.2365304120401213	0.09814472484049618	-2.4100165589595175	0.015951796499822184	0.001	10000
Niarchou2020fish	1e-06	best	cohortWHICAP	-1.8455008095734151	0.1431264434083518	-12.894198763173664	4.852805593904205e-38	0.001	10000
Niarchou2020fish	1e-06	best	cohortUKS	4.4413437286534645	0.38343880131498775	11.582927219212184	5.0298658232922205e-31	0.001	10000
Niarchou2020fish	1e-06	best	cohortADC6	-0.4837741161180498	0.10669450405347057	-4.534199023743563	5.782248821729537e-6	0.001	10000
Niarchou2020fish	1e-06	best	cohortWASHU	0.5796653007644681	0.1097982819192653	5.279365857388334	1.296317406647964e-7	0.001	10000
Niarchou2020fish	1e-06	best	cohortTARC1	0.4622514418074446	0.1116194806151502	4.141315111483352	3.453201658931324e-5	0.001	10000
Niarchou2020fish	1e-06	best	cohortADNI	0.35734281534013607	0.11633918202990252	3.071560321339449	0.0021294313333832817	0.001	10000
Niarchou2020fish	1e-06	best	cohortMTV	0.6422725780014317	0.13297714971636412	4.8299469448050125	1.3656943509127351e-6	0.001	10000
Niarchou2020fish	1e-06	best	cohortOHSU	0.31318640039474327	0.14073432928430116	2.225373169342834	0.02605619717614441	0.001	10000
Niarchou2020fish	1e-06	best	cohortRMayo	-2.649035574791185	0.3079927542469286	-8.600967192453364	7.904708094518956e-18	0.001	10000
Niarchou2020fish	1e-06	best	cohortCHAP	-1.4372136726442422	0.22652572052774675	-6.344593758695054	2.2301313570929065e-10	0.001	10000
Niarchou2020fish	1e-06	best	cohortEAS	-2.5849004883301867	0.35381383129185867	-7.305820914044255	2.7557901444607735e-13	0.001	10000
Niarchou2020fish	1e-06	best	cohortROSMAP2	0.058956082262866784	0.20261010223134437	0.2909829352711619	0.7710643707622232	0.001	10000
Niarchou2020fish	1e-06	best	cohortBIOCARD	-3.175067939651495	0.4328042176753831	-7.336037427511617	2.200105191103813e-13	0.001	10000
Niarchou2020fish	1e-06	best	cohortWASHU2	-0.698596977882411	0.22563761523041348	-3.096101583811846	0.001960831732498701	0.001	10000
Niarchou2020fish	1e-06	best	cohortNBB	0.7692758791738905	0.25323074793669414	3.0378454648256374	0.0023827611237815043	0.001	10000
Niarchou2020fish	1e-06	best	cohortACT2	1.2870905157903079	0.4598433923511321	2.798975775664724	0.0051264983265794225	0.001	10000
Niarchou2020fish	1e-06	best	jointPC1	-12.74119687172594	2.552531771039829	-4.9915918839026	5.988368315800847e-7	0.001	10000
Niarchou2020fish	1e-06	best	jointPC2	2.7435762729463073	2.447777079634063	1.1208440081302116	0.2623542678835463	0.001	10000
Niarchou2020fish	1e-06	best	jointPC3	2.5458879700715484	2.416904770328342	1.0533671004860004	0.2921727764826055	0.001	10000
Niarchou2020fish	1e-06	best	jointPC4	-2.4290037295862046	2.4472896817559113	-0.9925280802244111	0.32093998854548594	0.001	10000
Niarchou2020fish	1e-06	best	jointPC5	1.5996733617939205	2.4285160921978086	0.6587040402710345	0.5100858380178566	0.001	10000
Niarchou2020fish	1e-06	best	jointPC6	-0.8273728676194315	2.4944441700352193	-0.3316862640416401	0.7401261737745051	0.001	10000
Niarchou2020fish	1e-06	best	jointPC7	10.557210123273952	2.4350296415910417	4.335557129553421	1.4539140629325728e-5	0.001	10000
Niarchou2020fish	1e-06	best	jointPC8	7.155913745822031	2.4333352221876017	2.940784188127095	0.0032738253774135346	0.001	10000
Niarchou2020fish	1e-06	best	jointPC9	-0.11600987067621012	2.4460407170578606	-0.047427612249950096	0.9621724223840556	0.001	10000
Niarchou2020fish	1e-06	best	jointPC10	-4.8583354462982475	2.4473232827609435	-1.9851629249476697	0.04712634773266735	0.001	10000
Niarchou2020fish	1e-05	other	(Intercept)	0.7690554067415214	0.14989146541318507	5.130748469377978	2.885923361754382e-7	0.001	10000
Niarchou2020fish	1e-05	other	`prs.pt_1e-05`	-0.004209479069527585	0.014222074458464486	-0.2959820722231031	0.7672437726140229	0.001	10000
Niarchou2020fish	1e-05	other	aaoaae2	-0.017706792749087447	0.0018884273529276821	-9.376475468667676	6.821490349133939e-21	0.001	10000
Niarchou2020fish	1e-05	other	sex2	-0.057420922605828886	0.028702589414557306	-2.0005485141597115	0.045441066756475954	0.001	10000
Niarchou2020fish	1e-05	other	apoe4dose	1.2700953766453125	0.026288528387562016	48.313673474633795	0	0.001	10000
Niarchou2020fish	1e-05	other	cohortADC1	0.9989482298145819	0.0726348762286876	13.753010697911	4.8853427143407955e-43	0.001	10000
Niarchou2020fish	1e-05	other	cohortUPITT	0.392416095948494	0.06915987467794046	5.674042900972184	1.3946618047898825e-8	0.001	10000
Niarchou2020fish	1e-05	other	cohortACT	-0.7578120804647115	0.07294681133973399	-10.388556628409235	2.795514520190917e-25	0.001	10000
Niarchou2020fish	1e-05	other	cohortLOAD	-0.040134103091532855	0.06912728755885737	-0.5805826397768217	0.5615217753055024	0.001	10000
Niarchou2020fish	1e-05	other	cohortMAYO	-0.5434613118136188	0.07199061432595139	-7.5490578445822525	4.384181357498991e-14	0.001	10000
Niarchou2020fish	1e-05	other	cohortADC9	0.38977455417338247	0.0721711051823259	5.400700920246334	6.638101661767009e-8	0.001	10000
Niarchou2020fish	1e-05	other	cohortADC7	-0.5735263229527948	0.07744961455082852	-7.405153999525741	1.3099836026844044e-13	0.001	10000
Niarchou2020fish	1e-05	other	cohortADC10	0.27096065458860047	0.08144885127075724	3.326758454675518	8.78624982253309e-4	0.001	10000
Niarchou2020fish	1e-05	other	cohortADC3	0.16152710319927335	0.07975856245962548	2.0252007836906523	0.04284675124743507	0.001	10000
Niarchou2020fish	1e-05	other	cohortTGEN2	0.5623180292137543	0.08603526452612305	6.5359016713782125	6.32274471069399e-11	0.001	10000
Niarchou2020fish	1e-05	other	cohortROSMAP	-0.430269521187781	0.09114397437477027	-4.720767600264804	2.349562699179043e-6	0.001	10000
Niarchou2020fish	1e-05	other	cohortADC8	-0.20302246714023944	0.08654552355857696	-2.34584596397787	0.018983951226442575	0.001	10000
Niarchou2020fish	1e-05	other	cohortADC5	-0.6204684218735048	0.0945340116105123	-6.563441149941721	5.2579992372168245e-11	0.001	10000
Niarchou2020fish	1e-05	other	cohortMIRAGE	0.38966867858485865	0.09838659547855846	3.9605870768216564	7.476572260188091e-5	0.001	10000
Niarchou2020fish	1e-05	other	cohortADC2	1.30169722274305	0.11071852148964448	11.756815438190241	6.514533455446355e-32	0.001	10000
Niarchou2020fish	1e-05	other	cohortADC4	-0.23610589216143962	0.09814118290763571	-2.4057779330380358	0.01613807112904493	0.001	10000
Niarchou2020fish	1e-05	other	cohortWHICAP	-1.845435658207595	0.14312412340551153	-12.893952565766629	4.868327112858336e-38	0.001	10000
Niarchou2020fish	1e-05	other	cohortUKS	4.440599010669917	0.38343808279048747	11.581006712617754	5.143840534720649e-31	0.001	10000
Niarchou2020fish	1e-05	other	cohortADC6	-0.48407014308375373	0.1066812651023635	-4.53753658263497	5.691515960775213e-6	0.001	10000
Niarchou2020fish	1e-05	other	cohortWASHU	0.5800170828355985	0.10979669744431003	5.282645984227248	1.2733129796194367e-7	0.001	10000
Niarchou2020fish	1e-05	other	cohortTARC1	0.462432581631905	0.11161753429297742	4.143010187074161	3.427767129523475e-5	0.001	10000
Niarchou2020fish	1e-05	other	cohortADNI	0.35775509788119925	0.11634680071445382	3.074902753529304	0.002105711997904556	0.001	10000
Niarchou2020fish	1e-05	other	cohortMTV	0.642830632790307	0.1329697367975788	4.834413064747919	1.3353904638313982e-6	0.001	10000
Niarchou2020fish	1e-05	other	cohortOHSU	0.31381849053007776	0.14073831706456907	2.2298013581198473	0.025760633203979824	0.001	10000
Niarchou2020fish	1e-05	other	cohortRMayo	-2.648833279334882	0.3080189289332619	-8.59957954047948	8.000867595159442e-18	0.001	10000
Niarchou2020fish	1e-05	other	cohortCHAP	-1.4372196894437645	0.22653260096895575	-6.344427615699881	2.2325392336145254e-10	0.001	10000
Niarchou2020fish	1e-05	other	cohortEAS	-2.585152085999893	0.35379575869689334	-7.306905248162301	2.7336517641344544e-13	0.001	10000
Niarchou2020fish	1e-05	other	cohortROSMAP2	0.058678074941482236	0.20261281197875566	0.28960693239692437	0.7721169629048193	0.001	10000
Niarchou2020fish	1e-05	other	cohortBIOCARD	-3.1744910297463114	0.43280930581058524	-7.33461824209389	2.2235438119033045e-13	0.001	10000
Niarchou2020fish	1e-05	other	cohortWASHU2	-0.6980077971571181	0.2255947756648982	-3.094077844222551	0.0019742567816724696	0.001	10000
Niarchou2020fish	1e-05	other	cohortNBB	0.7696051960883639	0.2532090802543978	3.039405993320404	0.0023704516875241153	0.001	10000
Niarchou2020fish	1e-05	other	cohortACT2	1.2871637686940904	0.45975708672744586	2.7996605291201297	0.005115637346294087	0.001	10000
Niarchou2020fish	1e-05	other	jointPC1	-12.787224220314393	2.5685224722414843	-4.978435796652893	6.410019907404816e-7	0.001	10000
Niarchou2020fish	1e-05	other	jointPC2	2.5577621101491625	2.438830688016161	1.0487657559491121	0.29428594179808976	0.001	10000
Niarchou2020fish	1e-05	other	jointPC3	2.55798169819543	2.4168300927046	1.0584036113738025	0.2898714737121086	0.001	10000
Niarchou2020fish	1e-05	other	jointPC4	-2.389781523423724	2.447224710970371	-0.976527211706738	0.32880326978650515	0.001	10000
Niarchou2020fish	1e-05	other	jointPC5	1.5929301448386561	2.4285029598643924	0.6559309052386765	0.5118685820996811	0.001	10000
Niarchou2020fish	1e-05	other	jointPC6	-0.9155238375033898	2.4925487977952425	-0.3673042783809114	0.7133920631072466	0.001	10000
Niarchou2020fish	1e-05	other	jointPC7	10.549676184652762	2.4357460093623	4.331188943388544	1.4830634873700993e-5	0.001	10000
Niarchou2020fish	1e-05	other	jointPC8	7.145920450581602	2.4333454428058676	2.936665022924862	0.0033176225250738313	0.001	10000
Niarchou2020fish	1e-05	other	jointPC9	-0.12077907596509807	2.4459668484361914	-0.04937886874563209	0.9606173679138843	0.001	10000
Niarchou2020fish	1e-05	other	jointPC10	-4.885485455642572	2.4476104101693688	-1.9960225023330032	0.04593147350957167	0.001	10000
Niarchou2020fish	1e-04	other	(Intercept)	0.7691380942566355	0.149892674824622	5.1312587166554025	2.8781099178758715e-7	0.001	10000
Niarchou2020fish	1e-04	other	prs.pt_0.0001	-0.003977851546892238	0.014121384734751333	-0.28168990659273935	0.7781812945917652	0.001	10000
Niarchou2020fish	1e-04	other	aaoaae2	-0.017707801546146283	0.0018884347637050383	-9.376972870063163	6.789396625677817e-21	0.001	10000
Niarchou2020fish	1e-04	other	sex2	-0.05741735241888433	0.028702658103091905	-2.000419341395396	0.04545500158622579	0.001	10000
Niarchou2020fish	1e-04	other	apoe4dose	1.2700917005824677	0.026288808593057066	48.313018678142065	0	0.001	10000
Niarchou2020fish	1e-04	other	cohortADC1	0.9990492867857432	0.07263481310544442	13.754413952100585	4.791476014850066e-43	0.001	10000
Niarchou2020fish	1e-04	other	cohortUPITT	0.3924120853294779	0.0691598130070428	5.673989970006384	1.395093036981325e-8	0.001	10000
Niarchou2020fish	1e-04	other	cohortACT	-0.7578319031974343	0.07294655588904353	-10.388864751204238	2.7864992069152305e-25	0.001	10000
Niarchou2020fish	1e-04	other	cohortLOAD	-0.04006695803348719	0.06912626768399836	-0.5796198663096931	0.5621709929650847	0.001	10000
Niarchou2020fish	1e-04	other	cohortMAYO	-0.5434899700000971	0.07199057937034627	-7.5494595925417265	4.3706796471160315e-14	0.001	10000
Niarchou2020fish	1e-04	other	cohortADC9	0.3898650271093363	0.07216988766979222	5.402045641156237	6.588518001716634e-8	0.001	10000
Niarchou2020fish	1e-04	other	cohortADC7	-0.5735514533473602	0.07744897896841453	-7.405539246440778	1.3061860186905198e-13	0.001	10000
Niarchou2020fish	1e-04	other	cohortADC10	0.27096381561058314	0.08144871523521559	3.3268028209906966	8.784851127686454e-4	0.001	10000
Niarchou2020fish	1e-04	other	cohortADC3	0.16149423197259222	0.0797584757308598	2.0247908512888944	0.04288884489798337	0.001	10000
Niarchou2020fish	1e-04	other	cohortTGEN2	0.5622940077947689	0.08603477835905055	6.535659398669417	6.332989199462573e-11	0.001	10000
Niarchou2020fish	1e-04	other	cohortROSMAP	-0.43023903212401154	0.09114317966336251	-4.720474244075093	2.352954023812761e-6	0.001	10000
Niarchou2020fish	1e-04	other	cohortADC8	-0.20302742491287754	0.08654562305393108	-2.345900552201936	0.018981171184098016	0.001	10000
Niarchou2020fish	1e-04	other	cohortADC5	-0.6205920044776266	0.0945332690296534	-6.564799999489683	5.210274642868863e-11	0.001	10000
Niarchou2020fish	1e-04	other	cohortMIRAGE	0.3896407198350744	0.09838802119306304	3.960245516783973	7.487274507537856e-5	0.001	10000
Niarchou2020fish	1e-04	other	cohortADC2	1.3015373727580786	0.11072152980540453	11.75505229240924	6.651955727233481e-32	0.001	10000
Niarchou2020fish	1e-04	other	cohortADC4	-0.2361067526438242	0.09814268349737754	-2.4057499166520464	0.01613930869705228	0.001	10000
Niarchou2020fish	1e-04	other	cohortWHICAP	-1.8454606689374753	0.14312545485878642	-12.894007364086873	4.864868087725473e-38	0.001	10000
Niarchou2020fish	1e-04	other	cohortUKS	4.440438471766507	0.3834379283850724	11.580592693238058	5.168744925036596e-31	0.001	10000
Niarchou2020fish	1e-04	other	cohortADC6	-0.48412783221541816	0.1066821914126951	-4.5380379405836555	5.6780046410789535e-6	0.001	10000
Niarchou2020fish	1e-04	other	cohortWASHU	0.5799859649723244	0.10979916765736986	5.282243730500584	1.276112702428593e-7	0.001	10000
Niarchou2020fish	1e-04	other	cohortTARC1	0.462500433801025	0.1116185145182034	4.143581696973738	3.419231831896861e-5	0.001	10000
Niarchou2020fish	1e-04	other	cohortADNI	0.35782594607246937	0.11634798513502327	3.075480384616957	0.0021016375201506864	0.001	10000
Niarchou2020fish	1e-04	other	cohortMTV	0.6427909252016094	0.1329746714043975	4.833935052539277	1.338602743935945e-6	0.001	10000
Niarchou2020fish	1e-04	other	cohortOHSU	0.3138073104223317	0.14073814284083574	2.229724679380089	0.025765726430743045	0.001	10000
Niarchou2020fish	1e-04	other	cohortRMayo	-2.6490143215030124	0.30803682474802596	-8.599667665286141	7.994726665890419e-18	0.001	10000
Niarchou2020fish	1e-04	other	cohortCHAP	-1.4374643828868545	0.22653589842869018	-6.345415419178453	2.2182604448513172e-10	0.001	10000
Niarchou2020fish	1e-04	other	cohortEAS	-2.5854061927305727	0.3538037562752684	-7.307458292554307	2.7224278599548206e-13	0.001	10000
Niarchou2020fish	1e-04	other	cohortROSMAP2	0.05855923376123619	0.20261838322865866	0.28901244214919525	0.772571856210356	0.001	10000
Niarchou2020fish	1e-04	other	cohortBIOCARD	-3.1742839833174146	0.4328159460178919	-7.334027344699991	2.233374975650077e-13	0.001	10000
Niarchou2020fish	1e-04	other	cohortWASHU2	-0.6979428250039037	0.22559821471906968	-3.0937426782079362	0.001976488326984101	0.001	10000
Niarchou2020fish	1e-04	other	cohortNBB	0.7692612851766049	0.25320368715671054	3.0381124928109777	0.002380650667859661	0.001	10000
Niarchou2020fish	1e-04	other	cohortACT2	1.2865666689875943	0.4597068741697669	2.798667458064752	0.0051313954005276765	0.001	10000
Niarchou2020fish	1e-04	other	jointPC1	-12.711156493092142	2.5522422478772806	-4.980387932871227	6.345694088643575e-7	0.001	10000
Niarchou2020fish	1e-04	other	jointPC2	2.5457425550685358	2.436276661217801	1.0449316350615192	0.296054567463894	0.001	10000
Niarchou2020fish	1e-04	other	jointPC3	2.5600051897842655	2.4167923524363597	1.0592574025664776	0.289482569026825	0.001	10000
Niarchou2020fish	1e-04	other	jointPC4	-2.3813136759459868	2.4465981941426986	-0.9733162076416934	0.3303961695998866	0.001	10000
Niarchou2020fish	1e-04	other	jointPC5	1.5891781663838724	2.4285067134664913	0.6543849179298553	0.5128638487246253	0.001	10000
Niarchou2020fish	1e-04	other	jointPC6	-0.923461888747945	2.4916927554379242	-0.37061627551493326	0.7109233579614076	0.001	10000
Niarchou2020fish	1e-04	other	jointPC7	10.553715456651524	2.436336334453082	4.331797423618305	1.4789698785637088e-5	0.001	10000
Niarchou2020fish	1e-04	other	jointPC8	7.153770976593072	2.4336715895057006	2.9394972630822647	0.0032874517407559508	0.001	10000
Niarchou2020fish	1e-04	other	jointPC9	-0.12049931451372886	2.4459751033606145	-0.049264325850320576	0.9607086488281178	0.001	10000
Niarchou2020fish	1e-04	other	jointPC10	-4.8975065698719655	2.446839486285608	-2.0015643025716248	0.04533161151060054	0.001	10000
Niarchou2020fish	0.001	other	(Intercept)	0.7691675104089539	0.14989321339898987	5.131436527159924	2.8753918990389127e-7	0.001	10000
Niarchou2020fish	0.001	other	prs.pt_0.001	-0.003602285210463298	0.014103763154821152	-0.25541305330499064	0.7984040899785989	0.001	10000
Niarchou2020fish	0.001	other	aaoaae2	-0.01770907854023396	0.0018884493117912098	-9.377576845542523	6.7506271447451516e-21	0.001	10000
Niarchou2020fish	0.001	other	sex2	-0.057428635318629594	0.02870271729600714	-2.0008083111566073	0.04541305141849474	0.001	10000
Niarchou2020fish	0.001	other	apoe4dose	1.2701797349287343	0.02628771841656093	48.31837114203632	0	0.001	10000
Niarchou2020fish	0.001	other	cohortADC1	0.9990085816482228	0.07263485381096858	13.75384583616196	4.8292603967732535e-43	0.001	10000
Niarchou2020fish	0.001	other	cohortUPITT	0.392523994864198	0.06915784459353842	5.675769642202996	1.3806647263792378e-8	0.001	10000
Niarchou2020fish	0.001	other	cohortACT	-0.7578055132661935	0.07294748817385198	-10.388370213106649	2.8009828417256943e-25	0.001	10000
Niarchou2020fish	0.001	other	cohortLOAD	-0.040067148435773595	0.06912671262219114	-0.579618889947201	0.5621716515301067	0.001	10000
Niarchou2020fish	0.001	other	cohortMAYO	-0.5434583751429467	0.07199104974929227	-7.5489713934653295	4.387092113846151e-14	0.001	10000
Niarchou2020fish	0.001	other	cohortADC9	0.38998199554433716	0.07217030582082196	5.403635069976701	6.530373860315692e-8	0.001	10000
Niarchou2020fish	0.001	other	cohortADC7	-0.5735117293419592	0.07744906198007526	-7.405018404089932	1.3113228188692604e-13	0.001	10000
Niarchou2020fish	0.001	other	cohortADC10	0.27088398144046477	0.08145009342788534	3.3257663685837424	8.817580358975634e-4	0.001	10000
